"archive_path","archive_group","archive_stem","numeric_id","archive_role","size_bytes","reason"
"mi/1300001.arc","mi","1300001","","other","38288","not_present_in_gbm_archive_lookup_index"
"mi/1300002.arc","mi","1300002","","other","38264","not_present_in_gbm_archive_lookup_index"
"mi/1300003.arc","mi","1300003","","other","38232","not_present_in_gbm_archive_lookup_index"
"mi/1300004.arc","mi","1300004","","other","38232","not_present_in_gbm_archive_lookup_index"
"mi/1300005.arc","mi","1300005","","other","38208","not_present_in_gbm_archive_lookup_index"
"mi/1300006.arc","mi","1300006","","other","38560","not_present_in_gbm_archive_lookup_index"
"mi/1300007.arc","mi","1300007","","other","38504","not_present_in_gbm_archive_lookup_index"
"mi/1300008.arc","mi","1300008","","other","38776","not_present_in_gbm_archive_lookup_index"
"mi/1300009.arc","mi","1300009","","other","38480","not_present_in_gbm_archive_lookup_index"
"mi/1300010.arc","mi","1300010","","other","38280","not_present_in_gbm_archive_lookup_index"
"mi/1300011.arc","mi","1300011","","other","41464","not_present_in_gbm_archive_lookup_index"
"mi/1300012.arc","mi","1300012","","other","41408","not_present_in_gbm_archive_lookup_index"
"mi/1300013.arc","mi","1300013","","other","41264","not_present_in_gbm_archive_lookup_index"
"mi/1300014.arc","mi","1300014","","other","41000","not_present_in_gbm_archive_lookup_index"
"mi/1300015.arc","mi","1300015","","other","41192","not_present_in_gbm_archive_lookup_index"
"mi/1300016.arc","mi","1300016","","other","41440","not_present_in_gbm_archive_lookup_index"
"mi/1300017.arc","mi","1300017","","other","41168","not_present_in_gbm_archive_lookup_index"
"mi/1300018.arc","mi","1300018","","other","41728","not_present_in_gbm_archive_lookup_index"
"mi/1300019.arc","mi","1300019","","other","40952","not_present_in_gbm_archive_lookup_index"
"mi/1300020.arc","mi","1300020","","other","41248","not_present_in_gbm_archive_lookup_index"
"mi/1300021.arc","mi","1300021","","other","40688","not_present_in_gbm_archive_lookup_index"
"mi/1300022.arc","mi","1300022","","other","41176","not_present_in_gbm_archive_lookup_index"
"mi/1300023.arc","mi","1300023","","other","41400","not_present_in_gbm_archive_lookup_index"
"mi/1300024.arc","mi","1300024","","other","41000","not_present_in_gbm_archive_lookup_index"
"mi/1300025.arc","mi","1300025","","other","41176","not_present_in_gbm_archive_lookup_index"
"mi/1300026.arc","mi","1300026","","other","41368","not_present_in_gbm_archive_lookup_index"
"mi/1300027.arc","mi","1300027","","other","41400","not_present_in_gbm_archive_lookup_index"
"mi/1300028.arc","mi","1300028","","other","41232","not_present_in_gbm_archive_lookup_index"
"mi/1300029.arc","mi","1300029","","other","41152","not_present_in_gbm_archive_lookup_index"
"mi/1300030.arc","mi","1300030","","other","41080","not_present_in_gbm_archive_lookup_index"
"mi/1300031.arc","mi","1300031","","other","41064","not_present_in_gbm_archive_lookup_index"
"mi/1300032.arc","mi","1300032","","other","41080","not_present_in_gbm_archive_lookup_index"
"mi/1300033.arc","mi","1300033","","other","40952","not_present_in_gbm_archive_lookup_index"
"mi/1300034.arc","mi","1300034","","other","40944","not_present_in_gbm_archive_lookup_index"
"mi/1300035.arc","mi","1300035","","other","40960","not_present_in_gbm_archive_lookup_index"
"mi/1300036.arc","mi","1300036","","other","40952","not_present_in_gbm_archive_lookup_index"
"mi/1300037.arc","mi","1300037","","other","40936","not_present_in_gbm_archive_lookup_index"
"mi/1300038.arc","mi","1300038","","other","40856","not_present_in_gbm_archive_lookup_index"
"mi/1300039.arc","mi","1300039","","other","41296","not_present_in_gbm_archive_lookup_index"
"mi/1300040.arc","mi","1300040","","other","41016","not_present_in_gbm_archive_lookup_index"
"mi/1300041.arc","mi","1300041","","other","41528","not_present_in_gbm_archive_lookup_index"
"mi/1300042.arc","mi","1300042","","other","41224","not_present_in_gbm_archive_lookup_index"
"mi/1300043.arc","mi","1300043","","other","41080","not_present_in_gbm_archive_lookup_index"
"mi/20.arc","mi","20","","other","35496","not_present_in_gbm_archive_lookup_index"
"mi/2001011.arc","mi","2001011","","other","37296","not_present_in_gbm_archive_lookup_index"
"mi/2001012.arc","mi","2001012","","other","37296","not_present_in_gbm_archive_lookup_index"
"mi/2001021.arc","mi","2001021","","other","37200","not_present_in_gbm_archive_lookup_index"
"mi/2001022.arc","mi","2001022","","other","37200","not_present_in_gbm_archive_lookup_index"
"mi/2001031.arc","mi","2001031","","other","37320","not_present_in_gbm_archive_lookup_index"
"mi/2001032.arc","mi","2001032","","other","37328","not_present_in_gbm_archive_lookup_index"
"mi/2001041.arc","mi","2001041","","other","37360","not_present_in_gbm_archive_lookup_index"
"mi/2001042.arc","mi","2001042","","other","37456","not_present_in_gbm_archive_lookup_index"
"mi/2001051.arc","mi","2001051","","other","38080","not_present_in_gbm_archive_lookup_index"
"mi/2001052.arc","mi","2001052","","other","38080","not_present_in_gbm_archive_lookup_index"
"mi/2001061.arc","mi","2001061","","other","38048","not_present_in_gbm_archive_lookup_index"
"mi/2001062.arc","mi","2001062","","other","38048","not_present_in_gbm_archive_lookup_index"
"mi/2001071.arc","mi","2001071","","other","37104","not_present_in_gbm_archive_lookup_index"
"mi/2001072.arc","mi","2001072","","other","37104","not_present_in_gbm_archive_lookup_index"
"mi/2001081.arc","mi","2001081","","other","37072","not_present_in_gbm_archive_lookup_index"
"mi/2001082.arc","mi","2001082","","other","37080","not_present_in_gbm_archive_lookup_index"
"mi/2001091.arc","mi","2001091","","other","37032","not_present_in_gbm_archive_lookup_index"
"mi/2001092.arc","mi","2001092","","other","37032","not_present_in_gbm_archive_lookup_index"
"mi/2001101.arc","mi","2001101","","other","36976","not_present_in_gbm_archive_lookup_index"
"mi/2001102.arc","mi","2001102","","other","36976","not_present_in_gbm_archive_lookup_index"
"mi/2002011.arc","mi","2002011","","other","38472","not_present_in_gbm_archive_lookup_index"
"mi/2002012.arc","mi","2002012","","other","38472","not_present_in_gbm_archive_lookup_index"
"mi/2002021.arc","mi","2002021","","other","38496","not_present_in_gbm_archive_lookup_index"
"mi/2002022.arc","mi","2002022","","other","38496","not_present_in_gbm_archive_lookup_index"
"mi/2002031.arc","mi","2002031","","other","38520","not_present_in_gbm_archive_lookup_index"
"mi/2002032.arc","mi","2002032","","other","38520","not_present_in_gbm_archive_lookup_index"
"mi/2002041.arc","mi","2002041","","other","37776","not_present_in_gbm_archive_lookup_index"
"mi/2002042.arc","mi","2002042","","other","37768","not_present_in_gbm_archive_lookup_index"
"mi/2002051.arc","mi","2002051","","other","37808","not_present_in_gbm_archive_lookup_index"
"mi/2002052.arc","mi","2002052","","other","37808","not_present_in_gbm_archive_lookup_index"
"mi/2002061.arc","mi","2002061","","other","37800","not_present_in_gbm_archive_lookup_index"
"mi/2002062.arc","mi","2002062","","other","37800","not_present_in_gbm_archive_lookup_index"
"mi/2002071.arc","mi","2002071","","other","37216","not_present_in_gbm_archive_lookup_index"
"mi/2002072.arc","mi","2002072","","other","37216","not_present_in_gbm_archive_lookup_index"
"mi/2002081.arc","mi","2002081","","other","37224","not_present_in_gbm_archive_lookup_index"
"mi/2002082.arc","mi","2002082","","other","37224","not_present_in_gbm_archive_lookup_index"
"mi/2002091.arc","mi","2002091","","other","37200","not_present_in_gbm_archive_lookup_index"
"mi/2002092.arc","mi","2002092","","other","37200","not_present_in_gbm_archive_lookup_index"
"mi/2002101.arc","mi","2002101","","other","37856","not_present_in_gbm_archive_lookup_index"
"mi/2002102.arc","mi","2002102","","other","37856","not_present_in_gbm_archive_lookup_index"
"mi/2002111.arc","mi","2002111","","other","37832","not_present_in_gbm_archive_lookup_index"
"mi/2002112.arc","mi","2002112","","other","37832","not_present_in_gbm_archive_lookup_index"
"mi/2002121.arc","mi","2002121","","other","37848","not_present_in_gbm_archive_lookup_index"
"mi/2002122.arc","mi","2002122","","other","37848","not_present_in_gbm_archive_lookup_index"
"mi/2003011.arc","mi","2003011","","other","38064","not_present_in_gbm_archive_lookup_index"
"mi/2003012.arc","mi","2003012","","other","38064","not_present_in_gbm_archive_lookup_index"
"mi/2003021.arc","mi","2003021","","other","38080","not_present_in_gbm_archive_lookup_index"
"mi/2003022.arc","mi","2003022","","other","38080","not_present_in_gbm_archive_lookup_index"
"mi/2003031.arc","mi","2003031","","other","38064","not_present_in_gbm_archive_lookup_index"
"mi/2003032.arc","mi","2003032","","other","38064","not_present_in_gbm_archive_lookup_index"
"mi/2003041.arc","mi","2003041","","other","37760","not_present_in_gbm_archive_lookup_index"
"mi/2003042.arc","mi","2003042","","other","37760","not_present_in_gbm_archive_lookup_index"
"mi/2003051.arc","mi","2003051","","other","37768","not_present_in_gbm_archive_lookup_index"
"mi/2003052.arc","mi","2003052","","other","37768","not_present_in_gbm_archive_lookup_index"
"mi/2003061.arc","mi","2003061","","other","37816","not_present_in_gbm_archive_lookup_index"
"mi/2003062.arc","mi","2003062","","other","37816","not_present_in_gbm_archive_lookup_index"
"mi/2003071.arc","mi","2003071","","other","37688","not_present_in_gbm_archive_lookup_index"
"mi/2003072.arc","mi","2003072","","other","37696","not_present_in_gbm_archive_lookup_index"
"mi/2003081.arc","mi","2003081","","other","37408","not_present_in_gbm_archive_lookup_index"
"mi/2003082.arc","mi","2003082","","other","37400","not_present_in_gbm_archive_lookup_index"
"mi/2003091.arc","mi","2003091","","other","38384","not_present_in_gbm_archive_lookup_index"
"mi/2003092.arc","mi","2003092","","other","38384","not_present_in_gbm_archive_lookup_index"
"mi/2003101.arc","mi","2003101","","other","37784","not_present_in_gbm_archive_lookup_index"
"mi/2003102.arc","mi","2003102","","other","37784","not_present_in_gbm_archive_lookup_index"
"mi/2003111.arc","mi","2003111","","other","37816","not_present_in_gbm_archive_lookup_index"
"mi/2003112.arc","mi","2003112","","other","37816","not_present_in_gbm_archive_lookup_index"
"mi/2003121.arc","mi","2003121","","other","37816","not_present_in_gbm_archive_lookup_index"
"mi/2003122.arc","mi","2003122","","other","37816","not_present_in_gbm_archive_lookup_index"
"mi/2003131.arc","mi","2003131","","other","38096","not_present_in_gbm_archive_lookup_index"
"mi/2003132.arc","mi","2003132","","other","38096","not_present_in_gbm_archive_lookup_index"
"mi/2003141.arc","mi","2003141","","other","38104","not_present_in_gbm_archive_lookup_index"
"mi/2003142.arc","mi","2003142","","other","38104","not_present_in_gbm_archive_lookup_index"
"mi/2003151.arc","mi","2003151","","other","38088","not_present_in_gbm_archive_lookup_index"
"mi/2003152.arc","mi","2003152","","other","38088","not_present_in_gbm_archive_lookup_index"
"mi/2004011.arc","mi","2004011","","other","38048","not_present_in_gbm_archive_lookup_index"
"mi/2004012.arc","mi","2004012","","other","38048","not_present_in_gbm_archive_lookup_index"
"mi/2004021.arc","mi","2004021","","other","38032","not_present_in_gbm_archive_lookup_index"
"mi/2004022.arc","mi","2004022","","other","38040","not_present_in_gbm_archive_lookup_index"
"mi/2004031.arc","mi","2004031","","other","38056","not_present_in_gbm_archive_lookup_index"
"mi/2004032.arc","mi","2004032","","other","38056","not_present_in_gbm_archive_lookup_index"
"mi/2004041.arc","mi","2004041","","other","38488","not_present_in_gbm_archive_lookup_index"
"mi/2004042.arc","mi","2004042","","other","38488","not_present_in_gbm_archive_lookup_index"
"mi/2004051.arc","mi","2004051","","other","38544","not_present_in_gbm_archive_lookup_index"
"mi/2004052.arc","mi","2004052","","other","38544","not_present_in_gbm_archive_lookup_index"
"mi/2004061.arc","mi","2004061","","other","38520","not_present_in_gbm_archive_lookup_index"
"mi/2004062.arc","mi","2004062","","other","38520","not_present_in_gbm_archive_lookup_index"
"mi/2004071.arc","mi","2004071","","other","38960","not_present_in_gbm_archive_lookup_index"
"mi/2004072.arc","mi","2004072","","other","38952","not_present_in_gbm_archive_lookup_index"
"mi/2004081.arc","mi","2004081","","other","38960","not_present_in_gbm_archive_lookup_index"
"mi/2004082.arc","mi","2004082","","other","38960","not_present_in_gbm_archive_lookup_index"
"mi/2004091.arc","mi","2004091","","other","38176","not_present_in_gbm_archive_lookup_index"
"mi/2004092.arc","mi","2004092","","other","38176","not_present_in_gbm_archive_lookup_index"
"mi/2004101.arc","mi","2004101","","other","38168","not_present_in_gbm_archive_lookup_index"
"mi/2004102.arc","mi","2004102","","other","38168","not_present_in_gbm_archive_lookup_index"
"mi/2004111.arc","mi","2004111","","other","38320","not_present_in_gbm_archive_lookup_index"
"mi/2004112.arc","mi","2004112","","other","38328","not_present_in_gbm_archive_lookup_index"
"mi/2004121.arc","mi","2004121","","other","38312","not_present_in_gbm_archive_lookup_index"
"mi/2004122.arc","mi","2004122","","other","38320","not_present_in_gbm_archive_lookup_index"
"mi/2004131.arc","mi","2004131","","other","37912","not_present_in_gbm_archive_lookup_index"
"mi/2004132.arc","mi","2004132","","other","37912","not_present_in_gbm_archive_lookup_index"
"mi/2004141.arc","mi","2004141","","other","37928","not_present_in_gbm_archive_lookup_index"
"mi/2004142.arc","mi","2004142","","other","37928","not_present_in_gbm_archive_lookup_index"
"mi/2004151.arc","mi","2004151","","other","37936","not_present_in_gbm_archive_lookup_index"
"mi/2004152.arc","mi","2004152","","other","37936","not_present_in_gbm_archive_lookup_index"
"mi/2004161.arc","mi","2004161","","other","38584","not_present_in_gbm_archive_lookup_index"
"mi/2004162.arc","mi","2004162","","other","38584","not_present_in_gbm_archive_lookup_index"
"mi/2004171.arc","mi","2004171","","other","38600","not_present_in_gbm_archive_lookup_index"
"mi/2004172.arc","mi","2004172","","other","38600","not_present_in_gbm_archive_lookup_index"
"mi/2004181.arc","mi","2004181","","other","38584","not_present_in_gbm_archive_lookup_index"
"mi/2004182.arc","mi","2004182","","other","38584","not_present_in_gbm_archive_lookup_index"
"mi/2005011.arc","mi","2005011","","other","38208","not_present_in_gbm_archive_lookup_index"
"mi/2005012.arc","mi","2005012","","other","38208","not_present_in_gbm_archive_lookup_index"
"mi/2005021.arc","mi","2005021","","other","38104","not_present_in_gbm_archive_lookup_index"
"mi/2005022.arc","mi","2005022","","other","38104","not_present_in_gbm_archive_lookup_index"
"mi/2005031.arc","mi","2005031","","other","38128","not_present_in_gbm_archive_lookup_index"
"mi/2005032.arc","mi","2005032","","other","38136","not_present_in_gbm_archive_lookup_index"
"mi/2005041.arc","mi","2005041","","other","38120","not_present_in_gbm_archive_lookup_index"
"mi/2005042.arc","mi","2005042","","other","38120","not_present_in_gbm_archive_lookup_index"
"mi/2005051.arc","mi","2005051","","other","38112","not_present_in_gbm_archive_lookup_index"
